variable,interval,flag_1,flag_0,N,bad_rate,y1_total,y0_total,y1_percent,y0_percent,WOE,y0/y1,total_percent,MIV,ori_IV
inq_fi,"0.0,1.0",3086.0,43561.0,46647.0,0.06615645164748,12835.0,186091.0,0.24043630697312038,0.23408439956795332,-0.02677348635805596,14.115683732987687,0.2344942340367775,0.00017006270625987481,0.03297488051001709
inq_fi,"1.0,2.0",1663.0,21250.0,22913.0,0.07257888534892856,12835.0,186091.0,0.1295675886248539,0.11419144397096044,-0.12632629189984573,12.778111846061336,0.11518353558609734,0.0019424113378419979,0.03297488051001709
inq_fi,"2.0,4.0",1391.0,15019.0,16410.0,0.08476538695917124,12835.0,186091.0,0.10837553564472147,0.08070782574116964,-0.2947668337773432,10.79726815240834,0.08249298734202669,0.008155523246140014,0.03297488051001709
inq_fi,"4.0,7.0",531.0,4657.0,5188.0,0.10235158057054741,12835.0,186091.0,0.04137125048694975,0.02502539080342413,-0.5026952653190426,8.770244821092279,0.026080049867790032,0.008216986270477754,0.03297488051001709
inq_fi,7.0+,142.0,977.0,1119.0,0.12689901697944594,12835.0,186091.0,0.011063498246980911,0.005250119565158981,-0.745400392617959,6.880281690140845,0.005625207363542222,0.004333294751866939,0.03297488051001709
mths_since_recent_inq,"0,0.0",2398.0,34622.0,37020.0,0.06477579686655861,12835.0,186091.0,0.186832878846903,0.18604876109000434,-0.004205725510265769,14.437864887406171,0.18609935352844775,3.297784053241049e-06,0.031184116000157105
mths_since_recent_inq,"0.0,1.0",1698.0,17372.0,19070.0,0.08904037755637126,12835.0,186091.0,0.13229450720685626,0.09335217716063646,-0.3486513602760613,10.230859835100118,0.09586479394347647,0.013577296342933868,0.031184116000157105
mths_since_recent_inq,"1.0,2.0",1223.0,14730.0,15953.0,0.07666269667147245,12835.0,186091.0,0.09528632645111025,0.07915482210316459,-0.18548061328997742,12.044153720359771,0.08019565064395806,0.002992081319746899,0.031184116000157105
mths_since_recent_inq,"2.0,3.0",1032.0,13612.0,14644.0,0.07047254848402076,12835.0,186091.0,0.08040514218932607,0.07314700872153947,-0.09460689748019266,13.189922480620154,0.07361531423745514,0.0006866694888844421,0.031184116000157105
mths_since_recent_inq,"3.0,7.0",2946.0,43584.0,46530.0,0.06331399097356544,12835.0,186091.0,0.22952863264511103,0.23420799501319248,0.020181805427127584,14.79429735234216,0.23390607562611224,9.443798083564272e-05,0.031184116000157105
mths_since_recent_inq,"7.0,15.0",2549.0,42766.0,45315.0,0.05625068961712457,12835.0,186091.0,0.19859758472925593,0.2298122961346868,0.14598228191398413,16.77755982738329,0.2277982767461267,0.004556794800251264,0.031184116000157105
mths_since_recent_inq,"15.0,21.0",794.0,15167.0,15961.0,0.049746256500219285,12835.0,186091.0,0.061862095831710165,0.08150313556270856,0.27573384574478016,19.102015113350127,0.08023586660366167,0.005415699419454211,0.031184116000157105
mths_since_recent_inq,"21.0,22.0",60.0,1716.0,1776.0,0.033783783783783786,12835.0,186091.0,0.004674717569146864,0.009221294957843205,0.6793467307663259,28.6,0.00892794305420106,0.0030887024851869583,0.031184116000157105
mths_since_recent_inq,22.0+,135.0,2522.0,2657.0,0.050809183289424166,12835.0,186091.0,0.010518114530580444,0.013552509256224105,0.25347275102695443,18.68148148148148,0.013356725616560932,0.0007691363788105794,0.031184116000157105
mo_sin_rcnt_rev_tl_op,"0,1.0",1369.0,13980.0,15349.0,0.08919147827220014,12835.0,186091.0,0.10666147253603428,0.07512453584536598,-0.3505127965601286,10.211833455076698,0.07715934568633562,0.011054099874385874,0.03385477339833583
mo_sin_rcnt_rev_tl_op,"1.0,5.0",4026.0,52776.0,56802.0,0.07087778599345093,12835.0,186091.0,0.31367354888975457,0.28360318338877216,-0.10077677235651089,13.108792846497764,0.28554336788554535,0.003030394378769583,0.03385477339833583
mo_sin_rcnt_rev_tl_op,"5.0,16.0",4843.0,70639.0,75482.0,0.06416099202458865,12835.0,186091.0,0.3773276197896377,0.3795938546195141,0.00598804942953964,14.585793929382614,0.37944763379347096,1.357032618024438e-05,0.03385477339833583
mo_sin_rcnt_rev_tl_op,"16.0,32.0",1754.0,30788.0,32542.0,0.05389957593264089,12835.0,186091.0,0.13665757693806,0.16544593774013788,0.19116612266259866,17.55302166476625,0.16358847008435298,0.005503359312345169,0.03385477339833583
mo_sin_rcnt_rev_tl_op,"32.0,34.0",123.0,1711.0,1834.0,0.06706652126499454,12835.0,186091.0,0.00958317101675107,0.009194426382791216,-0.04141106853970483,13.910569105691057,0.009219508762052221,1.609833068135402e-05,0.03385477339833583
mo_sin_rcnt_rev_tl_op,"34.0,147.0",711.0,15999.0,16710.0,0.04254937163375225,12835.0,186091.0,0.05539540319439034,0.08597406645135981,0.43954908240599,22.50210970464135,0.084001085830912,0.013440823375802694,0.03385477339833583
mo_sin_rcnt_rev_tl_op,"147.0,148.0",3.0,6.0,9.0,0.3333333333333333,12835.0,186091.0,0.00023373587845734321,3.224229006238883e-05,-1.9809128064995358,2.0,4.5242954666559426e-05,0.0003991412296791114,0.03385477339833583
